-23.658321, -8.701335, 122.497125
-21.974665, -3.459807, 120.632744
-19.997888, 0.810106, 117.719690
-17.854701, 4.006181, 114.159793
-15.661590, 6.180894, 110.303635
-13.513853, 7.482476, 106.410975
-11.481307, 8.098830, 102.646151
-9.609024, 8.217325, 99.094299
-7.920949, 8.002357, 95.784710
-6.424605, 7.586723, 92.712695
-5.115712, 7.071516, 89.856261
-3.982157, 6.530202, 87.187149
-3.007102, 6.014099, 84.677250
-2.171279, 5.557777, 82.301789
-1.454581, 5.183746, 80.040492
-0.837097, 4.906277, 77.877643
-0.299728, 4.734416, 75.801628
0.175514, 4.674318, 73.804320
0.605423, 4.731065, 71.880505
1.005690, 4.910082, 70.027452
1.391088, 5.218282, 68.244668
1.775754, 5.665007, 66.533874
2.173523, 6.262852, 64.899214
2.598295, 7.028405, 63.347740
3.064448, 7.982926, 61.890231
3.587269, 9.152955, 60.542431
4.183386, 10.570780, 59.326839
4.871209, 12.274628, 58.275218
5.671308, 14.308306, 57.432055
6.606684, 16.719809, 56.859190
7.702799, 19.558119, 56.641839
8.987166, 22.866930, 56.895980
10.488154, 26.673414, 57.776607
12.232495, 30.969487, 59.485154
14.240776, 35.682620, 62.272227
16.519962, 40.634188, 66.428126
19.052142, 45.487470, 72.248732
21.779314, 49.697755, 79.960457
24.586151, 52.495459, 89.591755
27.286447, 52.954676, 100.802157
29.623868, 50.201904, 112.732192
31.299671, 43.763754, 124.000270
32.032926, 33.923423, 132.973126
31.639378, 21.838891, 138.291735
30.094259, 9.243592, 139.396585
27.543694, -2.158236, 136.709804
24.257333, -11.237336, 131.360904
20.549444, -17.632390, 124.678678
16.707130, -21.593618, 117.771495
12.948960, -23.682496, 111.351786
9.415037, -24.515276, 105.763063
6.177042, -24.620043, 101.095095
